id_venda,id_produto,nome_produto,quantidade,preco_unitario,data_venda
1856,105,Produto E,2,96.13,2024-11-01
1857,105,Produto E,8,27.21,2024-11-17
1858,105,Produto E,6,98.72,2024-11-28
1859,105,Produto E,9,70.89,2024-11-06
1860,105,Produto E,9,75.03,2024-11-15
1861,104,Produto D,1,52.92,2024-11-12
1862,102,Produto B,2,49.67,2024-11-13
1863,103,Produto C,8,34.79,2024-11-22
1864,103,Produto C,4,71.76,2024-11-09
1865,102,Produto B,6,73.57,2024-11-05
1866,104,Produto D,7,42.5,2024-11-01
1867,103,Produto C,1,41.95,2024-11-02
1868,103,Produto C,7,58.75,2024-11-29
1869,104,Produto D,10,8.31,2024-11-13
1870,104,Produto D,10,15.18,2024-11-29
1871,101,Produto A,3,67.95,2024-12-01
1872,101,Produto A,6,76.78,2024-11-08
1873,101,Produto A,6,25.85,2024-11-20
1874,102,Produto B,4,28.17,2024-11-12
1875,104,Produto D,10,78.7,2024-11-25
1876,105,Produto E,8,69.66,2024-11-22
1877,102,Produto B,3,54.68,2024-11-07
1878,104,Produto D,1,95.23,2024-11-07
1879,105,Produto E,6,39.01,2024-11-04
1880,104,Produto D,1,54.94,2024-11-17
1881,101,Produto A,5,50.54,2024-11-14
1882,103,Produto C,6,63.26,2024-11-02
1883,105,Produto E,3,72.93,2024-11-20
1884,104,Produto D,7,39.63,2024-11-08
1885,103,Produto C,7,76.34,2024-11-11
1886,101,Produto A,7,23.39,2024-11-04
1887,105,Produto E,3,28.56,2024-11-29
1888,102,Produto B,5,40.03,2024-11-06
1889,103,Produto C,3,29.24,2024-11-20
1890,105,Produto E,5,49.33,2024-11-20
1891,101,Produto A,10,91.36,2024-11-25
1892,104,Produto D,7,68.57,2024-11-12
1893,105,Produto E,10,28.61,2024-11-24
1894,102,Produto B,2,26.79,2024-11-25
1895,105,Produto E,9,28.76,2024-11-20
1896,102,Produto B,4,59.68,2024-11-24
1897,102,Produto B,3,46.72,2024-11-09
1898,104,Produto D,10,38.99,2024-11-18
1899,105,Produto E,6,89.11,2024-11-02
1900,101,Produto A,4,17.43,2024-11-18
1901,105,Produto E,9,19.76,2024-11-08
1902,102,Produto B,4,25.87,2024-11-29
1903,105,Produto E,1,28.91,2024-11-11
1904,104,Produto D,7,76.41,2024-11-04
1905,101,Produto A,5,44.54,2024-11-07
1906,101,Produto A,7,56.61,2024-11-06
1907,105,Produto E,9,76.12,2024-11-02
1908,104,Produto D,8,8.59,2024-11-13
1909,105,Produto E,5,51.72,2024-11-15
1910,102,Produto B,4,15.84,2024-11-07
1911,104,Produto D,6,81.57,2024-11-10
1912,103,Produto C,1,5.53,2024-11-13
1913,102,Produto B,8,69.65,2024-11-18
1914,101,Produto A,8,62.72,2024-11-16
1915,105,Produto E,8,32.78,2024-11-19
1916,101,Produto A,9,62.22,2024-11-08
1917,102,Produto B,3,46.67,2024-11-27
1918,105,Produto E,7,90.51,2024-11-28
1919,101,Produto A,9,85.07,2024-11-28
1920,101,Produto A,9,10.1,2024-11-09
1921,105,Produto E,1,91.77,2024-11-15
1922,103,Produto C,10,64.72,2024-11-16
1923,102,Produto B,9,35.21,2024-11-25
1924,102,Produto B,5,12.86,2024-11-25
1925,104,Produto D,6,19.68,2024-11-13
1926,104,Produto D,8,6.0,2024-11-09
1927,102,Produto B,3,9.9,2024-11-02
1928,101,Produto A,4,37.99,2024-11-02
1929,104,Produto D,6,54.2,2024-11-16
1930,103,Produto C,8,22.05,2024-11-09
1931,102,Produto B,7,80.78,2024-11-13
1932,101,Produto A,8,97.08,2024-11-07
1933,103,Produto C,8,78.62,2024-11-15
1934,101,Produto A,8,32.34,2024-11-09
1935,103,Produto C,10,68.57,2024-11-30
1936,101,Produto A,2,73.78,2024-11-12
1937,104,Produto D,7,78.18,2024-11-03
1938,102,Produto B,10,12.87,2024-11-05
1939,104,Produto D,1,79.23,2024-11-20
1940,103,Produto C,5,36.53,2024-11-07
1941,101,Produto A,4,71.9,2024-11-30
1942,103,Produto C,7,55.53,2024-11-06
1943,102,Produto B,1,98.34,2024-11-26
1944,105,Produto E,10,44.12,2024-11-07
1945,105,Produto E,5,76.17,2024-11-11
1946,103,Produto C,10,8.42,2024-11-27
1947,103,Produto C,9,17.96,2024-12-01
1948,105,Produto E,1,25.52,2024-11-20
1949,101,Produto A,4,20.07,2024-11-07
1950,103,Produto C,8,53.13,2024-11-20
1951,101,Produto A,3,29.6,2024-11-10
1952,101,Produto A,9,67.33,2024-11-01
1953,102,Produto B,8,21.42,2024-11-19
1954,105,Produto E,10,50.19,2024-12-01
1955,105,Produto E,5,88.04,2024-11-02
1956,105,Produto E,3,88.84,2024-11-12
1957,101,Produto A,9,72.01,2024-11-01
1958,101,Produto A,5,57.34,2024-11-06
1959,104,Produto D,1,30.52,2024-11-26
1960,103,Produto C,5,49.52,2024-11-29
1961,105,Produto E,5,85.67,2024-11-15
1962,102,Produto B,7,26.35,2024-11-04
1963,104,Produto D,4,89.92,2024-11-27
1964,103,Produto C,4,16.19,2024-11-12
1965,101,Produto A,8,59.59,2024-11-21
1966,101,Produto A,3,77.47,2024-11-05
1967,105,Produto E,6,24.26,2024-11-14
1968,101,Produto A,6,11.56,2024-11-25
1969,104,Produto D,5,48.11,2024-11-15
1970,102,Produto B,8,58.6,2024-11-08
1971,103,Produto C,2,56.42,2024-11-22
1972,102,Produto B,9,89.0,2024-11-03
1973,103,Produto C,6,66.02,2024-11-13
1974,105,Produto E,2,54.37,2024-11-28
1975,102,Produto B,10,7.64,2024-11-11
1976,102,Produto B,7,71.64,2024-11-29
1977,102,Produto B,6,78.06,2024-11-25
1978,104,Produto D,8,17.8,2024-11-10
1979,102,Produto B,9,13.39,2024-12-01
1980,101,Produto A,9,60.77,2024-11-21
1981,104,Produto D,7,47.09,2024-11-10
1982,103,Produto C,2,87.62,2024-12-01
1983,103,Produto C,10,18.17,2024-11-08
1984,103,Produto C,7,60.26,2024-11-20
1985,103,Produto C,5,94.59,2024-11-05
1986,102,Produto B,1,11.29,2024-11-30
1987,103,Produto C,6,91.45,2024-11-20
1988,105,Produto E,3,21.0,2024-12-01
1989,101,Produto A,9,15.2,2024-11-12
1990,104,Produto D,2,53.64,2024-11-27
1991,104,Produto D,2,84.17,2024-11-20
1992,102,Produto B,3,38.63,2024-11-18
1993,102,Produto B,6,17.84,2024-11-16
1994,104,Produto D,7,70.35,2024-11-19
1995,103,Produto C,3,54.06,2024-11-25
1996,104,Produto D,1,95.17,2024-11-14
1997,104,Produto D,10,59.82,2024-11-02
1998,102,Produto B,3,54.06,2024-11-26
1999,101,Produto A,9,16.71,2024-11-04
2000,105,Produto E,8,55.0,2024-11-10
2001,102,Produto B,5,7.92,2024-11-23
2002,104,Produto D,3,67.17,2024-11-23
2003,104,Produto D,6,19.43,2024-11-05
2004,103,Produto C,4,80.36,2024-11-10
2005,103,Produto C,4,89.04,2024-11-20
2006,104,Produto D,9,72.87,2024-11-25
2007,102,Produto B,6,53.91,2024-11-08
2008,101,Produto A,5,41.81,2024-11-21
2009,105,Produto E,5,20.89,2024-11-13
2010,103,Produto C,7,8.2,2024-11-15
2011,103,Produto C,8,19.35,2024-11-05
2012,105,Produto E,2,56.08,2024-11-27
2013,102,Produto B,8,36.64,2024-11-17
2014,103,Produto C,2,78.79,2024-11-30
2015,101,Produto A,5,89.83,2024-11-28
2016,105,Produto E,7,37.14,2024-11-26
2017,102,Produto B,5,54.41,2024-11-04
2018,102,Produto B,8,52.78,2024-11-28
2019,104,Produto D,6,96.36,2024-11-26
2020,103,Produto C,3,62.32,2024-11-02
2021,103,Produto C,3,36.36,2024-11-14
2022,105,Produto E,10,67.52,2024-11-16
2023,104,Produto D,7,16.47,2024-11-25
2024,102,Produto B,5,28.04,2024-11-04
2025,105,Produto E,5,77.86,2024-11-23
2026,103,Produto C,7,9.03,2024-11-22
2027,104,Produto D,8,46.89,2024-11-28
2028,103,Produto C,9,18.58,2024-12-01
2029,103,Produto C,2,47.2,2024-11-01
2030,105,Produto E,7,86.89,2024-11-29
2031,101,Produto A,9,66.44,2024-11-05
2032,105,Produto E,2,83.93,2024-11-04
2033,105,Produto E,6,77.03,2024-11-24
2034,101,Produto A,4,54.78,2024-11-24
2035,105,Produto E,5,60.16,2024-11-06
2036,105,Produto E,3,10.66,2024-11-03
2037,105,Produto E,3,22.69,2024-11-09
2038,101,Produto A,8,94.03,2024-11-18
2039,103,Produto C,5,30.2,2024-11-09
2040,105,Produto E,5,24.59,2024-11-07
2041,105,Produto E,4,20.57,2024-11-30
2042,101,Produto A,3,97.75,2024-11-27
2043,105,Produto E,1,80.87,2024-11-26
2044,105,Produto E,10,52.31,2024-11-02
2045,103,Produto C,5,92.18,2024-11-13
2046,105,Produto E,7,26.77,2024-11-18
2047,103,Produto C,6,28.48,2024-11-16
2048,101,Produto A,9,34.43,2024-11-02
2049,101,Produto A,1,46.48,2024-11-14
2050,105,Produto E,3,85.43,2024-11-27
2051,104,Produto D,9,9.36,2024-11-18
2052,101,Produto A,6,13.26,2024-11-02
2053,104,Produto D,10,5.15,2024-11-04
2054,104,Produto D,8,41.14,2024-11-21
2055,101,Produto A,1,93.31,2024-11-08
2056,105,Produto E,8,29.1,2024-11-07
2057,103,Produto C,4,8.16,2024-11-24
2058,103,Produto C,6,47.31,2024-11-14
2059,101,Produto A,2,33.14,2024-11-19
2060,105,Produto E,8,53.9,2024-11-03
2061,104,Produto D,4,40.46,2024-11-22
2062,102,Produto B,5,12.11,2024-11-18
2063,102,Produto B,5,6.63,2024-11-21
2064,102,Produto B,1,61.2,2024-11-05
2065,103,Produto C,4,50.58,2024-11-14
2066,103,Produto C,6,80.01,2024-11-25
2067,105,Produto E,9,97.89,2024-11-30
2068,103,Produto C,7,28.14,2024-11-21
2069,102,Produto B,5,45.22,2024-11-27
2070,105,Produto E,7,66.09,2024-11-24
2071,105,Produto E,7,43.79,2024-11-24
2072,105,Produto E,7,97.84,2024-11-26
2073,103,Produto C,3,37.77,2024-11-14
2074,104,Produto D,2,11.88,2024-11-22
2075,101,Produto A,3,34.72,2024-11-06
2076,105,Produto E,4,60.42,2024-11-25
2077,102,Produto B,1,51.19,2024-11-13
2078,101,Produto A,8,20.11,2024-11-17
2079,102,Produto B,5,65.26,2024-11-06
2080,101,Produto A,10,85.12,2024-11-03
2081,103,Produto C,9,58.24,2024-11-02
2082,104,Produto D,6,70.9,2024-11-16
2083,102,Produto B,2,52.98,2024-11-24
2084,104,Produto D,7,58.18,2024-11-05
2085,103,Produto C,6,81.42,2024-11-13
2086,101,Produto A,8,63.7,2024-11-21
2087,105,Produto E,8,28.06,2024-11-10
2088,103,Produto C,6,19.58,2024-11-07
2089,101,Produto A,8,94.0,2024-11-06
2090,104,Produto D,4,68.45,2024-11-09
2091,101,Produto A,6,97.84,2024-11-16
2092,104,Produto D,5,28.85,2024-11-18
2093,105,Produto E,8,89.52,2024-11-24
2094,105,Produto E,5,15.31,2024-11-06
2095,102,Produto B,5,5.23,2024-11-06
2096,102,Produto B,1,44.1,2024-11-19
2097,102,Produto B,4,60.1,2024-11-15
2098,104,Produto D,7,32.82,2024-11-05
2099,101,Produto A,10,65.6,2024-11-29
2100,104,Produto D,1,78.58,2024-11-04
2101,105,Produto E,4,7.25,2024-11-01
2102,104,Produto D,8,97.93,2024-11-10
2103,105,Produto E,6,17.0,2024-11-17
2104,102,Produto B,4,57.4,2024-11-23
2105,101,Produto A,9,82.61,2024-11-03
2106,104,Produto D,8,75.49,2024-11-02
2107,105,Produto E,7,8.4,2024-11-18
2108,104,Produto D,5,15.88,2024-11-14
2109,105,Produto E,8,9.31,2024-11-15
2110,104,Produto D,3,16.91,2024-11-22
2111,105,Produto E,6,20.8,2024-11-19
2112,101,Produto A,8,35.69,2024-11-23
2113,104,Produto D,1,7.87,2024-11-17
2114,103,Produto C,1,50.95,2024-11-11
2115,104,Produto D,10,27.67,2024-11-13
2116,102,Produto B,6,16.45,2024-11-05
2117,105,Produto E,10,48.49,2024-11-13
2118,101,Produto A,6,64.65,2024-11-13
2119,104,Produto D,2,86.79,2024-11-19
2120,101,Produto A,2,16.54,2024-11-05
2121,102,Produto B,1,35.55,2024-11-24
2122,102,Produto B,8,15.37,2024-11-20
2123,102,Produto B,7,54.84,2024-12-01
2124,104,Produto D,10,10.32,2024-11-20
2125,101,Produto A,4,38.19,2024-11-22
2126,102,Produto B,7,20.11,2024-11-03
2127,102,Produto B,1,66.24,2024-11-30
2128,105,Produto E,4,91.5,2024-11-03
2129,105,Produto E,2,22.37,2024-11-22
2130,103,Produto C,4,87.25,2024-11-25
2131,104,Produto D,1,40.23,2024-11-08
2132,104,Produto D,6,30.62,2024-11-18
2133,102,Produto B,2,73.43,2024-11-29
2134,101,Produto A,8,91.6,2024-11-26
2135,101,Produto A,9,71.45,2024-11-21
2136,105,Produto E,8,7.71,2024-11-17
2137,104,Produto D,5,82.82,2024-11-05
2138,102,Produto B,2,49.83,2024-11-04
2139,102,Produto B,5,43.76,2024-11-08
2140,104,Produto D,8,13.46,2024-12-01
2141,102,Produto B,8,47.95,2024-12-01
2142,102,Produto B,6,88.42,2024-11-26
2143,101,Produto A,8,61.39,2024-11-10
2144,105,Produto E,10,24.5,2024-11-06
2145,104,Produto D,6,61.62,2024-12-01
2146,103,Produto C,8,63.75,2024-11-20
2147,104,Produto D,5,16.55,2024-11-22
2148,103,Produto C,6,54.43,2024-11-26
2149,103,Produto C,1,44.49,2024-11-13
2150,103,Produto C,6,83.29,2024-11-02
2151,105,Produto E,1,39.1,2024-11-07
2152,103,Produto C,6,36.74,2024-11-26
2153,101,Produto A,8,21.27,2024-11-09
2154,105,Produto E,2,71.48,2024-11-26
2155,103,Produto C,3,17.32,2024-11-24
2156,103,Produto C,8,46.73,2024-11-29
2157,105,Produto E,6,34.84,2024-11-02
2158,101,Produto A,6,22.86,2024-12-01
2159,104,Produto D,8,63.54,2024-11-01
2160,101,Produto A,3,67.32,2024-11-24
2161,103,Produto C,6,15.23,2024-11-29
2162,104,Produto D,5,32.48,2024-12-01
2163,102,Produto B,3,35.65,2024-11-26
2164,104,Produto D,3,13.43,2024-11-28
2165,103,Produto C,1,86.41,2024-11-23
2166,102,Produto B,1,75.47,2024-11-15
2167,104,Produto D,8,36.86,2024-11-24
2168,104,Produto D,10,7.57,2024-11-28
2169,101,Produto A,9,56.67,2024-11-26
2170,105,Produto E,3,83.43,2024-11-29
2171,105,Produto E,4,35.58,2024-11-12
2172,101,Produto A,5,41.74,2024-11-03
2173,104,Produto D,8,58.02,2024-11-17
2174,103,Produto C,8,87.09,2024-11-22
2175,102,Produto B,9,68.77,2024-11-08
2176,103,Produto C,1,73.09,2024-11-04
2177,104,Produto D,9,59.24,2024-11-30
2178,103,Produto C,3,85.24,2024-11-24
2179,105,Produto E,6,45.43,2024-11-15
2180,104,Produto D,4,60.69,2024-11-05
2181,105,Produto E,4,30.08,2024-11-06
2182,102,Produto B,1,38.95,2024-11-18
2183,105,Produto E,1,84.49,2024-11-01
2184,101,Produto A,5,44.45,2024-11-06
2185,105,Produto E,6,34.91,2024-11-29
2186,102,Produto B,9,37.09,2024-11-15
2187,104,Produto D,5,6.63,2024-11-29
2188,102,Produto B,8,95.8,2024-11-29
2189,105,Produto E,9,17.58,2024-11-13
2190,103,Produto C,1,66.74,2024-11-20
2191,105,Produto E,5,27.1,2024-11-08
2192,103,Produto C,6,22.54,2024-11-21
2193,105,Produto E,9,69.68,2024-11-22
2194,103,Produto C,3,98.67,2024-11-09
2195,104,Produto D,7,15.92,2024-11-03
2196,102,Produto B,7,14.32,2024-11-17
2197,105,Produto E,7,27.93,2024-11-29
2198,102,Produto B,8,64.95,2024-11-02
2199,104,Produto D,6,90.11,2024-11-17
2200,103,Produto C,7,70.51,2024-11-20
2201,103,Produto C,7,15.01,2024-11-10
2202,103,Produto C,5,72.05,2024-11-03
2203,101,Produto A,9,22.5,2024-11-21
2204,103,Produto C,10,22.87,2024-11-16
2205,105,Produto E,1,39.54,2024-11-09
2206,105,Produto E,9,94.48,2024-11-17
2207,101,Produto A,2,46.39,2024-11-18
2208,103,Produto C,9,54.24,2024-11-22
2209,103,Produto C,1,63.07,2024-11-27
2210,103,Produto C,3,52.43,2024-11-20
2211,103,Produto C,3,14.79,2024-11-14
2212,102,Produto B,4,28.29,2024-11-03
2213,104,Produto D,8,97.07,2024-11-23
2214,101,Produto A,8,96.39,2024-11-05
2215,105,Produto E,1,15.59,2024-11-08
2216,104,Produto D,7,57.38,2024-11-10
2217,102,Produto B,7,76.33,2024-11-09
2218,102,Produto B,6,35.96,2024-11-17
2219,101,Produto A,6,41.79,2024-11-01
2220,104,Produto D,7,18.23,2024-11-25
2221,103,Produto C,4,59.4,2024-11-03
2222,103,Produto C,1,33.76,2024-11-29
2223,101,Produto A,6,81.69,2024-11-02
2224,104,Produto D,10,36.54,2024-11-04
2225,101,Produto A,9,89.02,2024-11-21
2226,101,Produto A,4,72.72,2024-11-28
2227,102,Produto B,6,81.34,2024-11-22
2228,101,Produto A,1,33.27,2024-11-13
2229,103,Produto C,1,66.76,2024-11-10
2230,103,Produto C,10,48.31,2024-11-24
2231,105,Produto E,6,74.46,2024-11-06
2232,102,Produto B,4,99.71,2024-11-15
2233,102,Produto B,6,94.01,2024-11-10
2234,103,Produto C,5,94.04,2024-11-18
2235,105,Produto E,1,91.99,2024-11-21
2236,103,Produto C,2,22.92,2024-11-07
2237,104,Produto D,3,19.92,2024-11-26
2238,101,Produto A,6,22.3,2024-11-21
2239,101,Produto A,1,95.53,2024-11-15
2240,104,Produto D,8,88.01,2024-11-07
2241,105,Produto E,7,11.99,2024-11-13
2242,101,Produto A,3,98.12,2024-11-13
2243,101,Produto A,4,61.6,2024-11-09
2244,103,Produto C,5,30.72,2024-11-30
2245,101,Produto A,2,63.64,2024-11-04
2246,104,Produto D,3,57.71,2024-11-08
2247,102,Produto B,5,21.37,2024-11-10
2248,105,Produto E,9,60.04,2024-11-23
2249,104,Produto D,6,61.01,2024-11-01
2250,104,Produto D,6,95.37,2024-11-03
2251,101,Produto A,5,19.77,2024-11-13
2252,105,Produto E,3,60.03,2024-11-15
2253,101,Produto A,3,80.53,2024-11-05
2254,103,Produto C,9,52.16,2024-11-28
2255,104,Produto D,10,92.01,2024-11-17
2256,105,Produto E,7,43.41,2024-11-18
2257,102,Produto B,9,39.67,2024-11-06
2258,101,Produto A,9,29.62,2024-11-18
2259,104,Produto D,1,79.11,2024-11-21
2260,103,Produto C,4,24.6,2024-11-23
2261,104,Produto D,6,67.92,2024-11-21
2262,102,Produto B,3,54.32,2024-12-01
2263,105,Produto E,6,46.33,2024-11-26
2264,101,Produto A,5,78.3,2024-11-08
2265,102,Produto B,1,9.92,2024-11-26
2266,103,Produto C,4,76.45,2024-11-15
2267,105,Produto E,2,39.35,2024-11-11
2268,104,Produto D,3,70.23,2024-11-13
2269,103,Produto C,2,42.95,2024-11-03
2270,102,Produto B,8,10.54,2024-11-04
2271,102,Produto B,4,77.92,2024-11-22
2272,104,Produto D,9,75.89,2024-11-27
2273,105,Produto E,6,85.93,2024-11-16
2274,102,Produto B,3,88.02,2024-11-01
2275,101,Produto A,3,57.69,2024-11-09
2276,103,Produto C,1,84.42,2024-11-03
2277,102,Produto B,7,33.06,2024-11-06
2278,102,Produto B,1,90.94,2024-11-08
2279,104,Produto D,5,89.34,2024-11-29
2280,105,Produto E,2,18.28,2024-11-02
2281,101,Produto A,1,22.05,2024-11-03
2282,102,Produto B,1,89.52,2024-11-15
2283,101,Produto A,5,48.31,2024-11-06
2284,105,Produto E,10,76.34,2024-11-11
2285,103,Produto C,1,52.41,2024-11-19
2286,104,Produto D,5,12.26,2024-11-24
2287,103,Produto C,6,69.2,2024-11-20
2288,105,Produto E,5,95.72,2024-11-06
2289,104,Produto D,2,44.29,2024-11-10
2290,101,Produto A,1,51.79,2024-11-07
2291,104,Produto D,5,47.5,2024-11-07
2292,102,Produto B,6,84.08,2024-11-09
2293,105,Produto E,2,51.88,2024-11-06
2294,103,Produto C,10,36.84,2024-11-26
2295,101,Produto A,1,24.81,2024-11-23
2296,101,Produto A,6,80.47,2024-11-07
2297,103,Produto C,9,61.85,2024-11-21
2298,101,Produto A,4,41.16,2024-11-14
2299,104,Produto D,2,60.85,2024-11-07
2300,104,Produto D,1,93.68,2024-11-04
2301,104,Produto D,3,6.86,2024-11-28
2302,102,Produto B,2,70.77,2024-11-27
2303,104,Produto D,5,32.15,2024-11-08
2304,101,Produto A,4,80.97,2024-11-27
2305,104,Produto D,5,85.67,2024-11-18
2306,103,Produto C,10,89.52,2024-11-10
2307,104,Produto D,10,99.53,2024-11-26
2308,102,Produto B,1,23.67,2024-11-09
2309,101,Produto A,10,52.53,2024-11-10
2310,105,Produto E,6,10.34,2024-11-04
2311,101,Produto A,2,63.78,2024-11-28
2312,104,Produto D,9,70.42,2024-11-29
2313,103,Produto C,8,84.11,2024-11-25
2314,104,Produto D,4,92.24,2024-11-11
2315,101,Produto A,6,93.99,2024-11-10
2316,104,Produto D,6,88.5,2024-11-11
2317,104,Produto D,5,47.4,2024-11-01
2318,103,Produto C,4,67.1,2024-11-27
2319,102,Produto B,1,83.97,2024-11-24
2320,102,Produto B,9,92.66,2024-11-20
2321,103,Produto C,3,43.02,2024-11-23
2322,102,Produto B,8,82.22,2024-11-19
2323,104,Produto D,5,83.22,2024-11-03
2324,101,Produto A,4,73.74,2024-11-15
2325,103,Produto C,7,29.12,2024-11-15
2326,101,Produto A,4,92.63,2024-11-14
2327,105,Produto E,9,37.57,2024-11-19
2328,101,Produto A,6,50.29,2024-12-01
2329,104,Produto D,10,78.58,2024-11-24
2330,102,Produto B,7,56.5,2024-11-11
2331,104,Produto D,3,5.24,2024-11-10
2332,105,Produto E,4,10.4,2024-11-05
2333,102,Produto B,1,73.82,2024-11-04
2334,102,Produto B,5,67.27,2024-11-17
2335,104,Produto D,5,83.92,2024-11-04
2336,101,Produto A,7,60.17,2024-11-14
2337,102,Produto B,10,77.25,2024-11-24
2338,105,Produto E,7,38.33,2024-11-10
2339,104,Produto D,8,73.17,2024-11-05
2340,103,Produto C,5,33.29,2024-11-02
2341,101,Produto A,8,25.25,2024-11-26
2342,102,Produto B,5,80.31,2024-11-16
2343,105,Produto E,2,64.22,2024-11-18
2344,104,Produto D,1,55.5,2024-11-03
2345,105,Produto E,2,74.71,2024-11-08
2346,104,Produto D,6,26.0,2024-11-05
2347,102,Produto B,7,28.79,2024-11-20
2348,102,Produto B,9,19.58,2024-11-05
2349,101,Produto A,1,98.36,2024-11-03
2350,102,Produto B,6,27.23,2024-11-26
2351,104,Produto D,5,29.5,2024-11-09
2352,103,Produto C,2,63.81,2024-11-03
2353,102,Produto B,5,23.74,2024-11-22
2354,102,Produto B,4,71.14,2024-11-10
2355,105,Produto E,7,17.13,2024-11-02
2356,101,Produto A,8,82.65,2024-11-05
2357,104,Produto D,7,91.06,2024-11-25
2358,103,Produto C,9,53.37,2024-11-15
2359,104,Produto D,1,7.14,2024-11-26
2360,105,Produto E,10,18.15,2024-11-21
2361,104,Produto D,8,22.45,2024-11-12
2362,101,Produto A,1,67.78,2024-12-01
2363,102,Produto B,1,54.85,2024-11-22
2364,102,Produto B,4,58.47,2024-11-18
2365,102,Produto B,5,21.71,2024-11-29
2366,103,Produto C,4,85.25,2024-11-04
2367,105,Produto E,3,73.91,2024-11-10
2368,105,Produto E,4,35.28,2024-11-06
2369,105,Produto E,7,23.52,2024-11-29
2370,101,Produto A,8,26.65,2024-11-28
2371,104,Produto D,3,85.43,2024-11-26
2372,102,Produto B,6,20.82,2024-11-11
2373,105,Produto E,4,87.85,2024-11-01
2374,101,Produto A,8,81.96,2024-11-28
2375,102,Produto B,8,22.0,2024-11-20
2376,103,Produto C,6,71.45,2024-11-25
2377,105,Produto E,7,83.46,2024-11-11
2378,105,Produto E,1,44.55,2024-11-28
2379,104,Produto D,1,50.77,2024-11-15
2380,103,Produto C,3,39.54,2024-11-18
2381,102,Produto B,5,56.47,2024-11-11
2382,105,Produto E,1,12.93,2024-11-11
2383,101,Produto A,5,36.3,2024-11-19
2384,102,Produto B,1,10.6,2024-11-20
2385,104,Produto D,8,33.75,2024-11-28
2386,101,Produto A,3,56.53,2024-11-27
2387,104,Produto D,9,75.73,2024-11-24
2388,101,Produto A,7,99.94,2024-12-01
2389,105,Produto E,4,95.17,2024-11-15
2390,102,Produto B,8,17.87,2024-11-14
2391,103,Produto C,5,85.45,2024-11-07
2392,101,Produto A,8,12.41,2024-11-23
2393,105,Produto E,2,15.39,2024-11-03
2394,103,Produto C,5,22.06,2024-11-05
2395,102,Produto B,10,85.46,2024-11-12
2396,101,Produto A,9,46.82,2024-11-30
2397,104,Produto D,4,9.3,2024-11-27
2398,104,Produto D,7,52.54,2024-11-10
2399,102,Produto B,9,35.31,2024-12-01
2400,104,Produto D,2,77.26,2024-11-13
2401,103,Produto C,9,73.38,2024-11-14
2402,101,Produto A,1,45.41,2024-11-26
2403,105,Produto E,9,98.74,2024-12-01
2404,102,Produto B,4,80.8,2024-11-03
2405,105,Produto E,4,37.3,2024-11-16
2406,102,Produto B,7,13.34,2024-11-07
2407,104,Produto D,4,61.11,2024-11-27
2408,103,Produto C,9,16.37,2024-11-27
2409,105,Produto E,5,57.15,2024-11-08
2410,101,Produto A,7,90.04,2024-11-09
2411,104,Produto D,5,49.32,2024-11-23
2412,101,Produto A,5,36.5,2024-11-09
2413,105,Produto E,10,60.38,2024-11-09
2414,103,Produto C,6,95.17,2024-11-21
2415,104,Produto D,7,30.43,2024-11-21
2416,102,Produto B,10,42.82,2024-11-21
2417,104,Produto D,3,96.01,2024-11-24
2418,105,Produto E,3,42.67,2024-11-09
2419,105,Produto E,7,74.6,2024-11-22
2420,103,Produto C,7,9.42,2024-11-01
2421,101,Produto A,2,58.85,2024-11-07
2422,101,Produto A,6,98.53,2024-11-18
2423,104,Produto D,1,55.83,2024-11-19
2424,104,Produto D,9,10.12,2024-11-02
2425,103,Produto C,4,93.75,2024-11-25
2426,102,Produto B,6,98.27,2024-11-30
2427,104,Produto D,3,70.3,2024-11-02
2428,105,Produto E,7,74.76,2024-11-30
2429,105,Produto E,2,53.07,2024-11-24
2430,103,Produto C,2,9.58,2024-11-14
2431,105,Produto E,8,75.15,2024-11-16
2432,102,Produto B,5,77.17,2024-11-26
2433,105,Produto E,3,22.75,2024-11-14
2434,101,Produto A,8,21.11,2024-11-01
2435,104,Produto D,8,22.44,2024-11-05
